Date,Weekday,Unit,MedicationType,Drug,IsRestockDay,StockLevel,Shortage,Delivered,Returned,DaysSupply,AvgTimeInStorage_days,WorkloadMin,PickAccuracy_pct,ErrorRate_per100,InventoryAdjustment_pct
2026-02-25,Wednesday,Emergency,Gastro/Digestive,BUSCOPAN 10MG,Yes,48,No,27,12,3,0.5,78,97.1,0.3,3.2
2026-02-25,Wednesday,Emergency,Perfusions/IV,NACL 0.9% 250ML,Yes,3,Yes,53,13,3,0.5,80,96.9,1.7,5.3
2026-02-25,Wednesday,Geriatrics,Analgesics,IBUPROFEN EG 600MG,Yes,66,No,43,6,3,7.8,66,97.2,1.6,1.5
2026-02-25,Wednesday,Geriatrics,Cardiovascular,ENTRESTO 49MG,Yes,75,Yes,55,6,3,4.1,42,98.9,0,1.5
2026-02-25,Wednesday,Geriatrics,Diuretics,HYGROTON 50MG,Yes,76,No,40,5,3,5.6,35,100,1.1,2.7
2026-02-25,Wednesday,Geriatrics,Respiratory,DUOVENT 4ML,Yes,87,No,18,2,3,6.0,62,94.3,1.5,3.7
2026-02-25,Wednesday,Geriatrics,Gastro/Digestive,BUSCOPAN 10MG,Yes,55,No,28,4,3,4.2,45,100,2.6,2.7
2026-02-25,Wednesday,Pneumology,Antibiotics,AMOXICLAV SZ 875/125,Yes,72,No,50,7,3,3.0,22,97.0,1.3,9.7
2026-02-25,Wednesday,Pneumology,Analgesics,MORPHINE HCL 10MG,Yes,48,No,25,5,3,4.4,33,97.1,2.5,4.7
2026-02-25,Wednesday,Pneumology,Cardiovascular,ENTRESTO 49MG,Yes,71,No,28,4,3,3.1,33,97.6,1.5,5.1
2026-02-25,Wednesday,Pneumology,Respiratory,DUOVENT 4ML,Yes,44,No,54,5,3,3.8,53,94.6,0.8,3.4
2026-02-25,Wednesday,Pneumology,Antidiabetics,METFORMINE VI 850MG,Yes,63,No,2,0,3,1.2,34,97.1,2.2,4.7
2026-02-25,Wednesday,Gastro,Analgesics,MORPHINE HCL 10MG,Yes,58,No,46,7,3,1.3,30,97.8,2.2,1.5
2026-02-25,Wednesday,Gastro,Anticoagulants,CLEXANE 80MG,Yes,100,No,12,3,3,1.6,45,96.6,0.6,1.2
2026-02-25,Wednesday,Gastro,Diuretics,FUROSEMIDE EG 40MG,Yes,100,No,22,5,3,2.5,27,97.6,2.8,4.1
2026-02-25,Wednesday,Gastro,Antidiabetics,REPAGLINIDE EG 1MG,Yes,49,No,35,4,3,2.0,52,92.8,2.2,6.8
2026-02-25,Wednesday,Gastro,Neurology/Psych,DIAZEPAM EG 10MG,Yes,78,No,12,2,3,1.7,34,95.8,0.5,3.4
2026-02-25,Wednesday,Gastro,Gastro/Digestive,ENTEROL 250MG,Yes,58,No,30,9,3,1.9,45,95.2,2.0,1.3
2026-02-25,Wednesday,Gastro,Perfusions/IV,PARACETAMOL BBR 1G,Yes,32,No,26,4,3,1.8,36,95.5,1.0,1.3
2026-02-26,Thursday,Cardiology,Antibiotics,CIPROFLOXACINE TV 500,No,44,No,27,4,2,1.6,44,97.3,0.7,1.9
2026-02-26,Thursday,Cardiology,Analgesics,OXYNORM INSTANT 5MG,No,39,No,31,4,2,3.0,51,96.2,4.0,6.6
2026-02-26,Thursday,Cardiology,Cardiovascular,CEDOCARD 10MG,No,82,No,39,5,2,1.6,51,97.7,0.4,4.4
2026-02-26,Thursday,Cardiology,Anticoagulants,CLEXANE 80MG,No,70,No,47,4,2,3.5,41,98.9,0,3.0
2026-02-26,Thursday,Cardiology,Diuretics,HYGROTON 50MG,No,43,No,9,1,2,2.4,37,98.2,1.1,1.5
2026-02-26,Thursday,Cardiology,Antidiabetics,JARDIANCE 10MG,No,47,Yes,31,4,2,4.8,41,98.2,0.5,4.0
2026-02-26,Thursday,Surgery,Antibiotics,PIPERACILL/TAZOBACT 4G,No,44,No,24,8,2,0.6,54,95.8,0.7,6.5
2026-02-26,Thursday,Surgery,Analgesics,IBUPROFEN EG 600MG,No,78,No,66,28,2,0.8,47,96.9,2.5,4.7
2026-02-26,Thursday,Surgery,Diuretics,HYGROTON 50MG,No,77,No,33,12,2,0.5,65,90.7,0.7,2.4
2026-02-26,Thursday,Surgery,Neurology/Psych,DIAZEPAM EG 10MG,No,94,No,10,2,2,2.8,49,96.3,1.0,0
2026-02-26,Thursday,Surgery,Gastro/Digestive,NEXIAM 20MG,No,66,Yes,44,10,2,1.6,58,100.0,2.3,5.2
2026-02-26,Thursday,Surgery,Perfusions/IV,NACL 0.9% 500ML,No,68,No,27,9,2,3.3,55,100.0,1.7,3.4
2026-02-26,Thursday,Orthopaedics,Antibiotics,CLAMOXYL 1G,No,35,No,53,15,2,3.6,39,95.8,2.9,3.2
2026-02-26,Thursday,Orthopaedics,Analgesics,MORPHINE HCL 10MG,No,70,No,40,5,2,2.8,41,97.3,0.3,5.1
2026-02-26,Thursday,Orthopaedics,Cardiovascular,LIPITOR 40MG,No,46,No,30,3,2,3.0,44,98.8,0.9,2.8
2026-02-26,Thursday,Orthopaedics,Anticoagulants,SINTROM 1MG,No,59,No,65,14,2,2.3,50,99.7,3.1,2.6
2026-02-26,Thursday,Orthopaedics,Respiratory,LYSOMUCIL 10% 300MG,No,68,No,28,8,2,3.7,51,94.5,0.5,3.4
2026-02-26,Thursday,Orthopaedics,Neurology/Psych,ZOLPIDEM EG 10MG,No,93,No,36,7,2,1.8,40,99.1,1.0,0.4
2026-02-26,Thursday,Orthopaedics,Gastro/Digestive,MOVICOL SACHET,No,67,No,41,10,2,4.9,38,94.6,0,6.5
2026-02-26,Thursday,Orthopaedics,Perfusions/IV,NACL 0.9% 250ML,No,61,No,46,10,2,3.0,32,95.8,3.1,4.1
2026-02-26,Thursday,Oncology,Antibiotics,CLAMOXYL 1G,No,100,No,30,4,2,2.3,57,100,1.7,4.5
2026-02-26,Thursday,Oncology,Analgesics,MORPHINE HCL 10MG,No,71,Yes,54,8,2,2.1,48,95.2,0.7,3.3
2026-02-26,Thursday,Oncology,Antidiabetics,REPAGLINIDE EG 1MG,No,57,Yes,69,10,2,0.5,58,96.6,2.0,5.1
2026-02-26,Thursday,Oncology,Neurology/Psych,DIAZEPAM EG 10MG,No,70,No,34,4,2,0.5,55,95.6,0.6,5.7
2026-02-26,Thursday,Oncology,Gastro/Digestive,ENTEROL 250MG,No,37,No,32,5,2,3.4,54,96.0,0,4.0
2026-02-26,Thursday,Oncology,Perfusions/IV,PARACETAMOL BBR 1G,No,49,No,19,3,2,4.1,50,97.5,3.2,2.9
2026-02-26,Thursday,Psychiatry,Antibiotics,AMOXICLAV SZ 875/125,No,50,No,24,1,7,6.4,22,97.3,1.7,3.9
2026-02-26,Thursday,Psychiatry,Analgesics,TRADONAL ODIS 50MG,No,56,No,28,2,7,7.8,15,100,1.6,6.0
2026-02-26,Thursday,Psychiatry,Cardiovascular,LIPITOR 40MG,No,91,No,36,2,7,8.9,26,97.4,1.7,3.0
2026-02-26,Thursday,Psychiatry,Diuretics,SPIRONOLACTONE EG 25MG,No,40,No,27,1,7,7.9,26,94.8,1.5,2.9
2026-02-26,Thursday,Psychiatry,Respiratory,DUOVENT 4ML,No,80,No,33,2,7,8.5,32,94.6,1.3,1.8
2026-02-26,Thursday,Psychiatry,Antidiabetics,JARDIANCE 10MG,No,72,No,29,1,7,7.7,22,97.3,0.2,5.6
2026-02-26,Thursday,Psychiatry,Neurology/Psych,SEDISTRESS 200MG,No,84,Yes,31,2,7,8.8,27,96.1,0.6,5.7
2026-02-26,Thursday,Psychiatry,Gastro/Digestive,PRIMPERAN 10MG,No,64,No,38,2,7,9.0,19,97.1,4.5,1.5
2026-02-26,Thursday,Psychiatry,Perfusions/IV,NACL 0.9% 100ML,No,50,No,20,1,7,9.7,24,99.1,1.7,1.7
2026-02-26,Thursday,Neurology,Antibiotics,AMOXICLAV SZ 875/125,No,67,Yes,27,4,2,3.8,42,98.0,1.7,4.3
2026-02-26,Thursday,Neurology,Analgesics,TRADONAL ODIS 50MG,No,38,No,15,2,2,5.2,44,98.4,0,3.1
2026-02-26,Thursday,Neurology,Cardiovascular,BISOPROLOL VI 5MG,No,69,Yes,64,9,2,2.5,48,97.8,0.9,5.2
2026-02-26,Thursday,Neurology,Anticoagulants,CLEXANE 80MG,No,75,No,33,6,2,2.6,35,98.1,0.1,3.4
2026-02-26,Thursday,Neurology,Respiratory,DUOVENT 4ML,No,89,Yes,46,8,2,2.8,31,99.3,1.9,3.3
2026-02-26,Thursday,Neurology,Antidiabetics,FORXIGA 10MG,No,48,Yes,21,3,2,8.0,37,100,1.7,2.3
2026-02-26,Thursday,Neurology,Neurology/Psych,LORAZEPAM EG 1MG,No,82,No,34,5,2,4.1,41,98.4,2.1,3.6
2026-02-26,Thursday,Neurology,Gastro/Digestive,BUSCOPAN 10MG,No,59,No,33,7,2,5.3,42,96.6,2.2,1.6
2026-02-26,Thursday,Neurology,Perfusions/IV,GLUCOSE 5% 100ML,No,76,No,31,5,2,4.8,40,95.5,2.0,0
2026-02-26,Thursday,Emergency,Antibiotics,CEFAZOLINE VI 1G,No,26,No,51,11,2,0.5,65,96.7,0.5,4.1
2026-02-26,Thursday,Emergency,Analgesics,TRADONAL ODIS 50MG,No,67,No,52,19,2,0.5,61,98.0,1.8,1.3
2026-02-26,Thursday,Emergency,Cardiovascular,BISOPROLOL VI 5MG,No,61,No,30,7,2,1.4,75,97.7,2.5,0.6
2026-02-26,Thursday,Emergency,Anticoagulants,CLEXANE 40MG,No,36,No,24,4,2,1.6,77,96.5,2.0,6.5
2026-02-26,Thursday,Emergency,Antidiabetics,JARDIANCE 10MG,No,75,No,23,8,2,1.5,57,94.8,3.5,2.8
2026-02-26,Thursday,Emergency,Gastro/Digestive,ENTEROL 250MG,No,53,No,36,14,2,1.0,68,98.4,2.3,5.1
2026-02-26,Thursday,Emergency,Perfusions/IV,NACL 0.9% 500ML,No,82,Yes,45,15,2,0.5,61,97.9,0.9,1.5
2026-02-26,Thursday,Geriatrics,Cardiovascular,LIPITOR 40MG,No,59,No,67,4,2,7.5,27,97.4,2.2,0
2026-02-26,Thursday,Geriatrics,Anticoagulants,CLEXANE 40MG,No,65,No,35,5,2,4.0,33,100.0,1.4,5.3
2026-02-26,Thursday,Geriatrics,Diuretics,FUROSEMIDE EG 40MG,No,63,No,22,3,2,6.2,27,97.3,1.1,0
2026-02-26,Thursday,Geriatrics,Respiratory,ACETYLCYSTEINE EG 600MG,No,97,No,22,3,2,5.8,30,98.2,1.9,2.9
2026-02-26,Thursday,Geriatrics,Antidiabetics,FORXIGA 10MG,No,63,No,30,4,2,8.0,38,95.6,1.7,3.6
2026-02-26,Thursday,Geriatrics,Neurology/Psych,LORAZEPAM EG 1MG,No,70,No,10,2,2,8.0,22,96.8,2.1,2.8
2026-02-26,Thursday,Geriatrics,Gastro/Digestive,NEXIAM 20MG,No,74,No,25,3,2,5.2,38,100,0,1.5
2026-02-26,Thursday,Geriatrics,Perfusions/IV,GLUCOSE 5% 250ML,No,69,No,41,3,2,5.4,33,96.9,0,5.2
2026-02-26,Thursday,Pneumology,Antibiotics,FLUCLOXACILLINE FK 2G,No,59,Yes,17,4,2,3.3,26,100,2.3,2.8
2026-02-26,Thursday,Pneumology,Analgesics,TRADONAL ODIS 50MG,No,56,No,35,9,2,1.4,41,97.3,0.9,4.6
2026-02-26,Thursday,Pneumology,Cardiovascular,CEDOCARD 10MG,No,66,Yes,45,4,2,1.5,39,99.6,3.8,2.4
2026-02-26,Thursday,Pneumology,Anticoagulants,ELIQUIS 5MG,No,55,No,35,8,2,2.0,25,97.8,2.9,3.4
2026-02-26,Thursday,Pneumology,Respiratory,PULMICORT 1MG,No,61,No,54,8,2,2.8,38,95.0,2.2,2.6
2026-02-26,Thursday,Pneumology,Antidiabetics,REPAGLINIDE EG 1MG,No,87,No,19,4,2,2.2,30,99.2,2.1,5.3
2026-02-26,Thursday,Pneumology,Neurology/Psych,SEDISTRESS 200MG,No,62,No,24,2,2,1.8,31,99.1,1.5,3.2
2026-02-26,Thursday,Gastro,Antibiotics,PIPERACILL/TAZOBACT 4G,No,55,Yes,24,3,2,2.9,31,98.5,1.1,1.3
2026-02-26,Thursday,Gastro,Analgesics,TARADYL 10MG,No,78,No,36,6,2,1.8,26,98.4,2.8,3.8
2026-02-26,Thursday,Gastro,Anticoagulants,PRADAXA 150MG,No,93,No,34,4,2,3.6,27,100,1.6,0
2026-02-26,Thursday,Gastro,Diuretics,SPIRONOLACTONE EG 25MG,No,54,No,19,4,2,2.5,16,99.2,0.3,5.7
2026-02-26,Thursday,Gastro,Antidiabetics,REPAGLINIDE EG 1MG,No,73,No,14,2,2,1.7,32,100,1.5,3.6
2026-02-26,Thursday,Gastro,Neurology/Psych,SEDISTRESS 200MG,No,56,No,41,11,2,2.3,31,100,2.1,2.8
2026-02-26,Thursday,Gastro,Gastro/Digestive,BUSCOPAN 10MG,No,44,No,39,8,2,2.3,32,96.7,0.5,3.4
2026-02-26,Thursday,Gastro,Perfusions/IV,GLUCOSE 5% 100ML,No,56,No,23,7,2,3.8,25,96.3,2.5,4.2
2026-02-27,Friday,Cardiology,Antibiotics,CIPROFLOXACINE TV 500,Yes,75,No,23,5,3,3.1,47,95.2,2.6,2.3
2026-02-27,Friday,Cardiology,Cardiovascular,AMLOR 5MG,Yes,48,No,62,9,3,2.2,56,98.8,2.0,1.5
2026-02-27,Friday,Cardiology,Anticoagulants,ELIQUIS 5MG,Yes,82,No,27,4,3,4.9,48,97.8,0.9,2.8
2026-02-27,Friday,Cardiology,Diuretics,LASIX 20MG,Yes,41,No,52,12,3,3.1,69,93.5,2.3,0.9
2026-02-27,Friday,Cardiology,Neurology/Psych,LORAZEPAM EG 1MG,Yes,69,No,17,2,3,2.4,57,98.0,1.9,5.1
2026-02-27,Friday,Surgery,Antibiotics,CLAMOXYL 1G,Yes,70,No,40,6,3,0.7,65,99.4,2.7,7.0
2026-02-27,Friday,Surgery,Analgesics,IBUPROFEN EG 600MG,Yes,49,No,41,9,3,1.3,70,98.1,1.9,5.4
2026-02-27,Friday,Surgery,Antidiabetics,REPAGLINIDE EG 1MG,Yes,40,Yes,31,4,3,3.3,53,96.0,1.7,3.0
2026-02-27,Friday,Surgery,Gastro/Digestive,PRIMPERAN 10MG,Yes,58,No,13,5,3,0.7,74,97.8,2.6,0.3
2026-02-27,Friday,Surgery,Perfusions/IV,PARACETAMOL BBR 1G,Yes,62,No,23,9,3,0.6,67,99.6,1.1,2.1
2026-02-27,Friday,Orthopaedics,Antibiotics,AMOXICLAV SZ 875/125,Yes,49,No,47,8,3,5.3,46,100,1.4,4.2
2026-02-27,Friday,Orthopaedics,Analgesics,TRADONAL ODIS 50MG,Yes,85,No,55,13,3,2.6,34,94.9,1.5,0.2
2026-02-27,Friday,Orthopaedics,Cardiovascular,AMLOR 5MG,Yes,80,No,23,5,3,3.5,65,95.8,3.1,2.0
2026-02-27,Friday,Orthopaedics,Anticoagulants,ELIQUIS 5MG,Yes,41,No,37,11,3,4.9,39,94.1,2.0,4.1
2026-02-27,Friday,Orthopaedics,Antidiabetics,JARDIANCE 10MG,Yes,100,No,21,3,3,6.0,51,93.8,2.8,1.3
2026-02-27,Friday,Orthopaedics,Neurology/Psych,DIAZEPAM EG 10MG,Yes,82,No,36,11,3,5.9,40,99.3,0,3.2
2026-02-27,Friday,Oncology,Analgesics,TRADONAL ODIS 50MG,Yes,64,No,15,2,3,1.6,52,100,2.0,0.8
2026-02-27,Friday,Oncology,Cardiovascular,BISOPROLOL VI 5MG,Yes,60,No,32,4,3,3.5,75,100,1.9,2.1
2026-02-27,Friday,Oncology,Anticoagulants,ELIQUIS 5MG,Yes,87,No,34,4,3,3.5,62,97.7,2.1,2.0
2026-02-27,Friday,Oncology,Diuretics,KALIUM RETARD 600MG,Yes,35,No,26,3,3,2.2,64,98.2,4.1,4.6
2026-02-27,Friday,Oncology,Respiratory,ACETYLCYSTEINE EG 600MG,Yes,40,No,37,7,3,1.9,60,98.5,3.9,1.7
2026-02-27,Friday,Oncology,Antidiabetics,TOUJEO 300UI,Yes,54,No,46,6,3,3.8,62,99.7,2.1,1.2
2026-02-27,Friday,Oncology,Neurology/Psych,XANAX 0.25MG,Yes,29,Yes,42,3,3,3.4,71,98.9,2.3,4.3
2026-02-27,Friday,Oncology,Gastro/Digestive,MOVICOL SACHET,Yes,82,No,38,6,3,2.2,73,100,3.0,6.2
2026-02-27,Friday,Psychiatry,Antibiotics,AMOXICLAV SZ 875/125,Yes,59,No,44,3,7,6.2,36,99.4,1.6,2.2
2026-02-27,Friday,Psychiatry,Analgesics,TRADONAL ODIS 50MG,Yes,71,No,21,1,7,8.9,34,98.0,0.8,2.1
2026-02-27,Friday,Psychiatry,Cardiovascular,CORDARONE 150MG,Yes,66,No,39,3,7,7.4,27,99.1,1.7,6.9
2026-02-27,Friday,Psychiatry,Anticoagulants,CLEXANE 80MG,Yes,75,No,24,1,7,9.9,25,94.1,2.3,3.3
2026-02-27,Friday,Psychiatry,Diuretics,BURINEX 1MG,Yes,53,No,36,3,7,9.6,46,98.3,2.7,4.8
2026-02-27,Friday,Psychiatry,Antidiabetics,TOUJEO 300UI,Yes,62,No,29,2,7,11.1,29,99.2,2.4,5.0
2026-02-27,Friday,Psychiatry,Neurology/Psych,XANAX 0.25MG,Yes,42,No,48,3,7,6.8,35,100,0.2,2.6
2026-02-27,Friday,Psychiatry,Gastro/Digestive,BUSCOPAN 10MG,Yes,27,No,58,2,7,8.3,39,99.2,1.4,0.2
2026-02-27,Friday,Psychiatry,Perfusions/IV,PARACETAMOL BBR 1G,Yes,63,No,21,2,7,8.2,20,95.9,1.1,2.8
2026-02-27,Friday,Neurology,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,45,No,35,8,3,5.8,37,98.5,2.9,6.6
2026-02-27,Friday,Neurology,Analgesics,TRADONAL ODIS 50MG,Yes,84,No,33,8,3,4.5,52,96.2,1.0,3.4
2026-02-27,Friday,Neurology,Cardiovascular,LIPITOR 40MG,Yes,85,No,56,5,3,2.5,39,97.5,2.6,4.5
2026-02-27,Friday,Neurology,Anticoagulants,PRADAXA 150MG,Yes,33,No,37,9,3,2.3,34,94.8,1.2,1.4
2026-02-27,Friday,Neurology,Diuretics,FUROSEMIDE EG 40MG,Yes,69,No,20,3,3,4.0,59,95.6,1.4,3.5
2026-02-27,Friday,Neurology,Respiratory,ATROVENT 0.25MG,Yes,47,No,43,5,3,3.9,33,98.6,2.0,5.3
2026-02-27,Friday,Neurology,Antidiabetics,METFORMINE VI 850MG,Yes,87,No,30,6,3,4.7,50,100,2.1,5.0
2026-02-27,Friday,Neurology,Neurology/Psych,ZOLPIDEM EG 10MG,Yes,89,No,52,5,3,3.4,54,95.5,1.2,3.4
2026-02-27,Friday,Neurology,Gastro/Digestive,ENTEROL 250MG,Yes,65,No,34,5,3,4.9,38,96.9,0.4,1.6
2026-02-27,Friday,Emergency,Antibiotics,CLAMOXYL 1G,Yes,25,No,57,23,3,0.5,71,96.1,1.1,4.4
2026-02-27,Friday,Emergency,Analgesics,MORPHINE HCL 10MG,Yes,56,No,37,11,3,0.5,63,93.7,1.2,0
2026-02-27,Friday,Emergency,Cardiovascular,BISOPROLOL VI 5MG,Yes,89,No,33,15,3,1.3,75,97.3,0.4,2.4
2026-02-27,Friday,Emergency,Anticoagulants,CLEXANE 80MG,Yes,40,No,24,12,3,0.5,64,96.6,1.7,3.4
2026-02-27,Friday,Emergency,Perfusions/IV,GLUCOSE 5% 100ML,Yes,48,Yes,71,18,3,0.5,83,97.0,0.5,4.1
2026-02-27,Friday,Geriatrics,Antibiotics,FLUCLOXACILLINE FK 2G,Yes,85,No,16,1,3,3.9,45,96.8,3.2,5.1
2026-02-27,Friday,Geriatrics,Analgesics,TARADYL 10MG,Yes,57,No,27,2,3,4.5,41,95.1,3.1,0.3
2026-02-27,Friday,Geriatrics,Cardiovascular,CEDOCARD 10MG,Yes,58,No,24,3,3,4.7,30,99.1,1.6,4.6
2026-02-27,Friday,Geriatrics,Diuretics,FUROSEMIDE EG 40MG,Yes,89,No,49,4,3,5.9,44,98.7,1.9,3.0
2026-02-27,Friday,Geriatrics,Respiratory,DUOVENT 4ML,Yes,100,No,33,4,3,4.4,30,96.4,3.5,2.4
2026-02-27,Friday,Geriatrics,Antidiabetics,REPAGLINIDE EG 1MG,Yes,63,No,29,3,3,4.7,45,98.8,2.4,4.0
2026-02-27,Friday,Geriatrics,Gastro/Digestive,PRIMPERAN 10MG,Yes,58,No,57,7,3,6.2,31,97.5,0.4,4.7
2026-02-27,Friday,Pneumology,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,76,No,17,3,3,1.8,29,100,2.7,2.5
2026-02-27,Friday,Pneumology,Analgesics,MORPHINE HCL 10MG,Yes,86,No,30,5,3,2.9,34,96.7,3.2,2.8
2026-02-27,Friday,Pneumology,Cardiovascular,CORDARONE 150MG,Yes,72,No,64,5,3,4.6,41,98.7,2.1,0
2026-02-27,Friday,Pneumology,Anticoagulants,CLEXANE 40MG,Yes,74,No,45,9,3,3.9,29,100,2.5,6.5
2026-02-27,Friday,Pneumology,Respiratory,ATROVENT 0.25MG,Yes,69,Yes,51,9,3,3.1,33,99.0,0.7,5.1
2026-02-27,Friday,Pneumology,Antidiabetics,METFORMINE VI 850MG,Yes,58,Yes,31,6,3,3.8,57,100,2.3,1.6
2026-02-27,Friday,Pneumology,Gastro/Digestive,ENTEROL 250MG,Yes,82,No,29,4,3,2.3,35,95.6,1.3,3.0
2026-02-27,Friday,Gastro,Antibiotics,FLUCLOXACILLINE FK 2G,Yes,58,No,41,11,3,1.9,56,94.5,0,7.5
2026-02-27,Friday,Gastro,Analgesics,TRADONAL ODIS 50MG,Yes,68,No,67,14,3,3.4,39,96.9,1.8,0
2026-02-27,Friday,Gastro,Anticoagulants,SINTROM 1MG,Yes,71,No,24,5,3,3.0,38,96.3,0.7,6.5
2026-02-27,Friday,Gastro,Diuretics,HYGROTON 50MG,Yes,75,No,20,2,3,4.0,36,99.4,0.9,3.4
2026-02-27,Friday,Gastro,Antidiabetics,METFORMINE VI 850MG,Yes,64,No,32,6,3,4.0,32,97.1,1.3,0
2026-02-27,Friday,Gastro,Neurology/Psych,LORAZEPAM EG 1MG,Yes,52,Yes,28,7,3,0.5,45,99.0,2.9,5.7
2026-02-27,Friday,Gastro,Gastro/Digestive,BUSCOPAN 10MG,Yes,48,No,49,10,3,3.9,44,99.7,0.1,4.9
2026-02-27,Friday,Gastro,Perfusions/IV,GLUCOSE 5% 250ML,Yes,82,No,28,8,3,3.4,28,95.2,2.3,0.6
2026-03-02,Monday,Cardiology,Antibiotics,CEFAZOLINE VI 1G,Yes,84,No,21,6,3,3.4,41,96.6,2.3,3.7
2026-03-02,Monday,Cardiology,Cardiovascular,ENTRESTO 49MG,Yes,36,No,58,5,3,3.2,63,100,3.3,2.8
2026-03-02,Monday,Cardiology,Anticoagulants,PRADAXA 150MG,Yes,72,No,53,11,3,2.5,61,97.0,0,6.6
2026-03-02,Monday,Cardiology,Diuretics,FUROSEMIDE EG 40MG,Yes,73,No,42,5,3,4.0,60,96.5,0.7,3.6
2026-03-02,Monday,Cardiology,Antidiabetics,FORXIGA 10MG,Yes,100,No,43,6,3,1.4,57,95.7,1.4,1.2
2026-03-02,Monday,Cardiology,Neurology/Psych,DIAZEPAM EG 10MG,Yes,82,No,13,2,3,1.5,72,100,0.7,3.4
2026-03-02,Monday,Cardiology,Gastro/Digestive,ENTEROL 250MG,Yes,79,No,21,4,3,3.7,57,99.0,2.9,4.5
2026-03-02,Monday,Cardiology,Perfusions/IV,GLUCOSE 5% 250ML,Yes,41,No,17,2,3,4.2,59,100,2.1,3.3
2026-03-02,Monday,Surgery,Antibiotics,FLUCLOXACILLINE FK 2G,Yes,57,No,41,17,3,2.4,78,99.6,1.2,0
2026-03-02,Monday,Surgery,Analgesics,TARADYL 10MG,Yes,92,Yes,41,9,3,2.9,61,98.6,3.8,3.0
2026-03-02,Monday,Surgery,Anticoagulants,PRADAXA 150MG,Yes,80,No,38,13,3,1.8,69,95.7,0,2.5
2026-03-02,Monday,Surgery,Neurology/Psych,XANAX 0.25MG,Yes,61,No,34,7,3,3.1,63,95.9,2.7,1.4
2026-03-02,Monday,Surgery,Gastro/Digestive,PANTOMED 40MG,Yes,56,No,29,11,3,0.6,88,96.1,0.8,2.8
2026-03-02,Monday,Surgery,Perfusions/IV,PARACETAMOL BBR 1G,Yes,69,No,62,23,3,0.5,70,100,3.4,1.0
2026-03-02,Monday,Orthopaedics,Antibiotics,FLUCLOXACILLINE FK 2G,Yes,73,No,50,8,3,2.8,58,99.0,1.1,4.4
2026-03-02,Monday,Orthopaedics,Analgesics,DAFALGAN 1G,Yes,91,No,47,11,3,3.2,54,95.9,1.4,4.1
2026-03-02,Monday,Orthopaedics,Cardiovascular,AMLOR 5MG,Yes,63,No,40,9,3,3.5,62,98.2,3.0,2.0
2026-03-02,Monday,Orthopaedics,Anticoagulants,PRADAXA 150MG,Yes,61,No,45,8,3,3.1,61,94.4,2.7,0.8
2026-03-02,Monday,Orthopaedics,Diuretics,SPIRONOLACTONE EG 25MG,Yes,74,No,5,1,3,1.5,57,95.2,0.8,5.2
2026-03-02,Monday,Orthopaedics,Respiratory,ATROVENT 0.25MG,Yes,71,No,15,2,3,3.5,55,99.4,0.6,1.1
2026-03-02,Monday,Orthopaedics,Antidiabetics,TOUJEO 300UI,Yes,49,No,20,5,3,2.9,70,96.1,1.0,4.1
2026-03-02,Monday,Orthopaedics,Neurology/Psych,HALDOL 2MG/ML,Yes,90,No,30,8,3,2.3,42,95.5,0.9,5.6
2026-03-02,Monday,Orthopaedics,Gastro/Digestive,PANTOMED 40MG,Yes,96,No,28,5,3,2.9,43,97.4,1.4,4.6
2026-03-02,Monday,Orthopaedics,Perfusions/IV,PARACETAMOL BBR 1G,Yes,73,No,36,8,3,4.5,51,100,1.1,2.5
2026-03-02,Monday,Oncology,Antibiotics,AMOXICLAV SZ 875/125,Yes,42,No,37,3,3,0.5,74,96.7,1.8,5.5
2026-03-02,Monday,Oncology,Analgesics,OXYNORM INSTANT 5MG,Yes,36,No,62,7,3,2.2,63,97.3,2.1,3.7
2026-03-02,Monday,Oncology,Cardiovascular,BISOPROLOL VI 5MG,Yes,36,No,39,2,3,2.8,63,96.2,3.0,4.9
2026-03-02,Monday,Oncology,Anticoagulants,CLEXANE 40MG,Yes,47,No,30,3,3,2.3,78,92.9,2.4,6.4
2026-03-02,Monday,Oncology,Antidiabetics,FORXIGA 10MG,Yes,68,No,39,3,3,4.0,62,96.1,1.1,0.7
2026-03-02,Monday,Oncology,Neurology/Psych,XANAX 0.25MG,Yes,40,No,20,4,3,1.5,85,96.8,2.5,6.5
2026-03-02,Monday,Oncology,Gastro/Digestive,ENTEROL 250MG,Yes,69,No,72,9,3,1.0,72,96.9,0.6,5.2
2026-03-02,Monday,Psychiatry,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,49,Yes,27,2,7,8.8,33,94.9,3.3,3.8
2026-03-02,Monday,Psychiatry,Cardiovascular,LIPITOR 40MG,Yes,78,No,52,2,7,8.4,45,95.6,0.9,4.5
2026-03-02,Monday,Psychiatry,Anticoagulants,PRADAXA 150MG,Yes,52,No,12,1,7,7.6,18,98.7,3.5,3.0
2026-03-02,Monday,Psychiatry,Respiratory,DUOVENT 4ML,Yes,45,No,35,2,7,8.6,27,95.9,0.6,2.2
2026-03-02,Monday,Psychiatry,Neurology/Psych,SEDISTRESS 200MG,Yes,71,No,55,4,7,9.5,49,97.4,2.7,0
2026-03-02,Monday,Psychiatry,Gastro/Digestive,PRIMPERAN 10MG,Yes,53,Yes,68,5,7,8.9,49,100.0,1.4,2.2
